actor_1_name,movie_title,genres,title_year,imdb_score,movie_facebook_likes
Leslie Bibb,Wristcutters: A Love Story,Comedy|Drama|Fantasy|Romance,2006,7.4,11000
Steven Yeun,I Origins,Drama|Romance|Sci-Fi,2014,7.3,32000
Shiri Appleby,The Battle of Shaker Heights,Comedy|Drama|Romance,2003,6.1,150
Michael Imperioli,The Lovely Bones,Drama|Fantasy|Thriller,2009,6.7,16000
Anwar Congo,The Act of Killing,Biography|Crime|Documentary|History,2012,8.2,20000
Alex Gibney,Taxi to the Dark Side,Crime|Documentary|War,2007,7.7,0
Pelé,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Documentary|Sport,2006,7.3,587
Kumar Gaurav,Guiana 1838,Drama,2004,7.4,32
Mira Sorvino,Lisa Picard Is Famous,Comedy|Drama,2000,5.7,25
Josh Swanson,Antarctica: A Year on Ice,Adventure|Biography|Documentary|Drama,2013,7.6,0
G.W. Krauss,A Lego Brickumentary,Documentary,2014,6.8,0
Matthew Ziff,Hardflip,Action|Drama,2012,5.6,706
Emraan Hashmi,Chocolate: Deep Dark Secrets,Thriller,2005,4.8,31
Lena Dunham,The House of the Devil,Horror,2009,6.4,0
David Hyde Pierce,The Perfect Host,Comedy|Crime|Thriller,2010,6.8,0
Harvey Fierstein,Safe Men,Comedy|Crime,1998,6.1,157
Patrick Renna,Speedway Junky,Crime|Drama|Romance,1999,5.2,27
Yul Vazquez,The Last Big Thing,Comedy|Drama,1996,6.9,43
Judy Greer,The Specials,Action|Comedy|Fantasy|Sci-Fi,2000,6,210
Will Rothhaar,16 to Life,Comedy|Romance,2009,6.3,143
Jordana Spiro,Alone with Her,Crime|Drama|Thriller,2006,6.1,244
Nora Zehetner,Creative Control,Drama|Sci-Fi,2015,5.5,793
Michael Rapaport,Special,Comedy|Drama|Sci-Fi,2006,6.9,0
Frances Bay,Sparkler,Comedy|Drama,1997,5.6,17
Scott Levy,The Helix... Loaded,Action|Adventure|Comedy|Fantasy|Sci-Fi,2005,1.9,128
David Keith,In Her Line of Fire,Action|Drama,2006,4.1,42
Lynn Cohen,The Jimmy Show,Comedy|Drama,2001,5.4,47
Kenny Johnston,Heli,Crime|Drama|Romance,2013,6.8,0
Rasheed Naz,Karachi se Lahore,Comedy|Family,2015,7,259
Ilene Graff,Loving Annabelle,Drama|Romance,2006,6.7,501
Jason Ritter,Hits,Comedy|Drama,2014,5.8,903
Nicole Randall Johnson,Jimmy and Judy,Crime|Drama|Thriller,2006,6.2,138
Randy Wayne,Frat Party,Comedy,2009,2.8,297
Oliver Reed,The Party's Over,Drama,1965,7.3,32
Aidan Quinn,Proud,Drama,2004,5.8,141
Jennifer Lawrence,The Poker House,Drama,2008,6.5,599
Joe Mantegna,Childless,Drama,2008,6.1,3
Russell Hodgkinson,ZMD: Zombies of Mass Destruction,Comedy|Horror|Sci-Fi,2009,5.1,0
Maureen McCormick,Snow White: A Deadly Summer,Horror,2012,2.2,150
lex Angulo,Hidden Away,Drama|Romance,2014,7.2,68
Nicole Beharie,My Last Day Without You,Comedy|Drama|Romance,2011,5.7,370
Wesley Jonathan,Steppin: The Movie,Comedy|Music,2009,3.4,41
William McNamara,Doc Holliday's Revenge,Western,2014,3.8,54
Katie Aselton,Black Rock,Horror|Thriller,2012,4.7,0
David Oakes,Truth or Die,Horror|Mystery,2012,5.6,968
Magi Avila,The Pet,Drama|Thriller,2006,3.9,91
Boyd Banks,Bang Bang Baby,Drama|Musical|Sci-Fi,2014,5.4,48
Angelina Armani,Fear Clinic,Horror,2015,5.2,936
Jason K. Wixom,Zombie Hunter,Action|Comedy|Horror,2013,3.5,0
Justin Baldoni,A Fine Step,Drama,2014,5.3,212
Rosario Dawson,Trance,Crime|Drama|Mystery|Thriller,2013,7,23000
Cliff Robertson,Charly,Drama|Romance|Sci-Fi,1968,7.1,785
Monique Candelaria,Banshee Chapter,Horror|Thriller,2013,5.5,2000
Eric Lloyd,Jesse            ,Comedy,,5.9,57
Kimberly Williams-Paisley,Ask Me Anything,Drama,2014,6,884
Vanessa Williams,And Then Came Love,Comedy|Romance,2007,4.8,42
Alma Martinez,Food Chains,Documentary|News,2014,7.1,489
Marlon Brando,On the Waterfront,Crime|Drama|Romance,1954,8.2,0
Justin Kirk,L!fe Happens,Comedy,2011,5.7,995
Anamaria Marinca,"4 Months, 3 Weeks and 2 Days",Drama,2007,7.9,14000
Javier Botet,The Horror Network Vol. 1,Horror,2015,7.3,52
Odessa Rae,Hard Candy,Crime|Drama|Thriller,2005,7.1,12000
Katy Mixon,The Quiet,Drama|Thriller,2005,6.4,698
Sarah Kazemy,Circumstance,Drama,2011,5.9,0
Ahna O'Reilly,Fruitvale Station,Biography|Drama|Romance,2013,7.5,17000
Jack McBrayer,The Brass Teapot,Comedy|Fantasy|Thriller,2012,6.4,0
Sam Edwards,Bambi,Animation|Drama|Family,1942,7.4,0
John Enos III,The Hammer,Comedy|Romance|Sport,2007,7.3,337
Dwayne Johnson,Snitch,Action|Drama|Thriller,2013,6.5,12000
Joseph Gordon-Levitt,Latter Days,Comedy|Drama|Romance,2003,7.2,0
Stana Roumillac,Elza,Drama,2011,6.7,24
Bokeem Woodbine,1982,Drama,2013,7.1,181
James Wolk,"For a Good Time, Call...",Comedy,2012,6,0
Ari Graynor,Celeste & Jesse Forever,Comedy|Drama|Romance,2012,6.7,0
Gavin MacLeod,Time Changer,Drama|Fantasy|Sci-Fi,2002,5.6,409
Lorraine Stanley,London to Brighton,Crime|Drama|Thriller,2006,7,933
Eddie Griffin,American Hero,Action|Comedy|Drama|Sci-Fi,2015,4.9,549
Tommy O'Reilly,Windsor Drive,Mystery|Thriller,2015,3.2,312
Shahab Hosseini,A Separation,Drama|Mystery,2011,8.4,48000
Jo Hartley,Crying with Laughter,Thriller,2009,6.9,33
Heather Matarazzo,Welcome to the Dollhouse,Comedy|Drama,1995,7.5,0
Allison Dean,Ruby in Paradise,Drama|Romance,1993,7.2,81
Victor Rasuk,Raising Victor Vargas,Drama|Romance,2002,7.2,219
Louise Brooks,Pandora's Box,Crime|Drama|Romance,1929,8,926
Martin Landau,Harrison Montgomery,Drama,2008,7.4,18
Norma Aleandro,Live-In Maid,Drama,2004,7.2,83
Kevin Pollak,Deterrence,Drama|Thriller,1999,6.5,130
Zachary Knighton,The Mudge Boy,Crime|Drama|Romance,2003,7.2,396
Leslie Bibb,The Young Unknowns,Drama,2000,4.2,4
Shane Dawson,Not Cool,Comedy,2014,5.1,0
Bjørn Sundquist,Dead Snow,Comedy|Horror,2009,6.4,23000
Corbin Allred,Saints and Soldiers,Action|Adventure|Drama|War,2003,6.8,1000
Taylor Pigeon,Vessel,Horror|Sci-Fi|Short|Thriller,2012,6.2,14
Harrison Ford,American Graffiti,Comedy|Drama|Music,1973,7.5,0
Scott Helvenston,Iraq for Sale: The War Profiteers,Documentary|War,2006,7.7,274
Tina Fey,Aqua Teen Hunger Force Colon Movie Film for Theaters,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,2007,6.9,307
Mary Lynn Rajskub,Safety Not Guaranteed,Comedy|Drama|Romance,2012,7,31000
Isaac C. Singleton Jr.,Kevin Hart: Laugh at My Pain,Comedy|Documentary,2011,7.5,614
MyAnna Buring,Kill List,Crime|Horror|Thriller,2011,6.3,0
Lena Dunham,The Innkeepers,Horror,2011,5.5,0
Gary Oldman,The Unborn,Drama|Fantasy|Horror|Mystery|Thriller,2009,4.8,0
Jean-Louis Trintignant,The Conformist,Drama,1970,8.1,0
Raymond J. Barry,Interview with the Assassin,Drama,2002,6.6,163
Julian Morris,Donkey Punch,Crime|Drama|Horror|Thriller,2008,5.2,0
Luke Grimes,All the Boys Love Mandy Lane,Horror,2006,5.6,2000
Dichen Lachman,Bled,Horror,2009,3.1,128
Gary Cooper,High Noon,Thriller|Western,1952,8.1,3000
William Gates,Hoop Dreams,Documentary|Drama|Sport,1994,8.3,0
Kevin Scott Richardson,Rize,Documentary|Music,2005,7.1,903
Peter Dinklage,Destiny,Action|Adventure|Fantasy|Sci-Fi,2014,8.1,1000
Adam LeFevre,L.I.E.,Crime|Drama,2001,7.2,420
Laura Fraser,The Sisterhood of Night,Drama|Mystery|Thriller,2014,6.3,523
Aimee Garcia,B-Girl,Drama|Music|Romance,2009,4,303
Naomi Watts,King Kong,Action|Adventure|Drama|Romance,2005,7.2,0
Robert Ri'chard,House of Wax,Horror,2005,5.3,0
Ryan Gosling,Half Nelson,Drama,2006,7.2,0
Irene Bedard,Naturally Native,Drama,1998,6.5,102
Hill Harper,Hav Plenty,Comedy,1997,6.5,161
Mehcad Brooks,Adulterers,Crime|Drama|Thriller,2015,4.9,158
Trey Loney,Escape from Tomorrow,Fantasy|Horror,2013,5.2,0
Richard Curtis,Starsuckers,Documentary,2009,7.4,203
Alfre Woodard,The Hadza: Last of the First,Documentary,2014,7.4,5
Sandra Ellis Lafferty,After,Fantasy|Horror|Mystery|Thriller,2012,5.4,1000
Matthew Ziff,Treachery,Drama|Thriller,2013,3.9,0
Leven Rambin,Walter,Comedy|Drama,2015,5.3,0
Ginger Rogers,Top Hat,Comedy|Musical|Romance,1935,7.8,1000
Heather Donahue,The Blair Witch Project,Horror,1999,6.4,0
Joe Cocker,Woodstock,Documentary|History|Music,1970,8.1,0
David Zucker,The Kentucky Fried Movie,Comedy,1977,6.5,0
Stacy Keach,Mercy Streets,Action|Crime|Drama,2000,5.6,12
Kendyl Joi,Arnolds Park,Mystery|Thriller,2007,5.6,11
William Smith,Broken Vessels,Drama,1998,6.6,51
Nicholas Gonzalez,Water & Power,Crime|Drama,2013,6.3,358
Aliou Touré,They Will Have to Kill Us First,Documentary,2015,7.7,34
Karen Alexander,Crop Circles: Quest for Truth,Documentary,2002,7,32
Russell Wong,Light from the Darkroom,Action|Drama|Thriller,2014,8,9
François Cluzet,Irreplaceable,Comedy|Drama,2016,7.2,36
Paula Garcés,The Maid's Room,Thriller,2013,4.5,128
Paul McCartney,A Hard Day's Night,Comedy|Musical,1964,7.7,0
,The Harvest/La Cosecha,Documentary,2011,7.2,88
Jamie Lee Curtis,Love Letters,Drama|Romance,1983,6.1,7
Dario Nozic Serini,Julija in alfa Romeo,Comedy,2015,6.4,18
Kirk Cameron,Fireproof,Drama|Romance,2008,6.5,0
Bhole Baba,Faith Connections,Biography|Documentary|Drama,2013,7,126
Frances Bavier,Benji,Adventure|Family|Romance,1974,6.1,816
Blanchard Ryan,Open Water,Adventure|Biography|Drama|Horror|Thriller,2003,5.7,0
Joe Lo Truglio,High Road,Comedy,2011,5.4,244
Woody Strode,Kingdom of the Spiders,Horror|Sci-Fi,1977,5.9,0
Heather Berman,Mad Hot Ballroom,Documentary|Family|Music,2005,7.5,588
Peter Dinklage,The Station Agent,Comedy|Drama,2003,7.7,0
Randy Wayne,To Save a Life,Drama,2009,7.1,0
Ken Burns,Wordplay,Documentary,2006,7.4,694
Terry Funk,Beyond the Mat,Biography|Documentary|Sport,1999,7.6,491
Kirby Heyborne,The Singles Ward,Comedy|Drama|Romance,2002,6.4,43
Marina Golbahari,Osama,Drama,2003,7.4,0
Rachel Dratch,Sholem Aleichem: Laughing in the Darkness,Documentary,2011,6.8,287
Rachel True,Groove,Drama|Music,2000,6.5,0
Kirby Heyborne,The R.M.,Comedy|Crime|Family,2003,6,44
Sasha Alexander,Twin Falls Idaho,Drama,1999,7.3,180
Rory Culkin,Mean Creek,Crime|Drama,2004,7.3,1000
Edie Falco,Hurricane Streets,Crime|Drama|Romance,1997,6.5,51
Peter Dinklage,Never Again,Comedy|Romance,2001,6,139
Monica Calhoun,Civil Brand,Crime|Drama|Thriller,2002,5.3,86
Kevin Corrigan,Lonesome Jim,Comedy|Drama,2005,6.6,238
Olivia Wilde,Drinking Buddies,Comedy|Drama|Romance,2013,6.1,0
David Mamet,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Documentary,2012,7.1,590
Takashi Shimura,Seven Samurai,Action|Adventure|Drama,1954,8.7,11000
Tommy Sheppard,The Other Dream Team,Documentary|Sport,2012,8.4,0
Brad Pitt,Johnny Suede,Comedy|Music|Romance,1991,5.8,344
Monique Gabriela Curnen,Finishing the Game: The Search for a New Bruce Lee,Comedy,2007,6.2,155
Haley Ramm,Rubber,Comedy|Fantasy|Horror,2010,5.8,46000
Jim Parsons,Home,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,2015,6.7,26000
Tori Spelling,Kiss the Bride,Comedy|Romance,2007,5.7,60
Ryan Gosling,The Slaughter Rule,Drama|Sport,2002,6.1,183
Scoot McNairy,Monsters,Drama|Sci-Fi|Thriller,2010,6.4,19000
Keith Carradine,The Californians,Drama,2005,5,29
Jim Gaffigan,The Living Wake,Comedy,2007,6.5,339
Justin Chon,Detention of the Dead,Comedy|Horror,2012,4.6,898
Bo Huang,Crazy Stone,Comedy|Crime,2006,7.7,23
Brian Eno,Scott Walker: 30 Century Man,Biography|Documentary|Music,2006,7.3,808
Radha Mitchell,Everything Put Together,Drama,2000,6.6,22
Bruce Greenwood,Good Kill,Drama|Thriller,2014,6.4,0
Daston Kalili,Insomnia Manica,Thriller,2005,5.8,0
Carol Channing,The Outrageous Sophie Tucker,Documentary,2014,7.2,16
Jeremy Irvine,Now Is Good,Drama|Romance,2012,7.2,0
Vincent Chimato,Girls Gone Dead,Comedy|Horror,2012,3.5,0
Emma Caulfield,America Is Still the Place,History,2015,7.5,337
Mike Beckingham,Subconscious,Action|Mystery|Thriller,2015,2.2,353
Britney Spears,Crossroads,Comedy|Drama,2002,3.3,0
Shaun Sipos,Enter Nowhere,Mystery|Thriller,2011,6.6,701
Manny Perez,The King of Najayo,Crime|Drama,2012,6.9,126
Jennifer Hale,Fight to the Finish,Action|Romance|Sport,2016,4,381
Paul Sorvino,Alleluia! The Devil's Carnival,Horror|Musical,2016,7.4,707
Mary Kate Wiles,The Sound and the Shadow,Comedy|Mystery|Thriller,2014,8.3,70
Carrie Bradstreet,Rodeo Girl,Family,2016,5.7,0
Elizabeth Streb,Born to Fly: Elizabeth Streb vs. Gravity,Action|Biography|Documentary|Sport,2014,6.8,44
Mike Stanley,The Little Ponderosa Zoo,Family,2016,5.2,9
Tim Holmes,Oz the Great and Powerful,Adventure|Family|Fantasy,2013,6.4,60000
Patrick Kilpatrick,The Toxic Avenger,Action|Comedy|Horror|Sci-Fi,1984,6.2,0
Lawrence Gilliard Jr.,Straight Out of Brooklyn,Crime|Drama,1991,5.9,123
James Nesbitt,Bloody Sunday,Drama|History|War,2002,7.7,0
Luis Sanchez,Diamond Ruff,Action,2015,4.3,62
Olivia Wilde,Conversations with Other Women,Comedy|Drama|Romance,2005,7.1,0
John Karyus,Poultrygeist: Night of the Chicken Dead,Comedy|Horror|Musical,2006,6.2,0
Jennifer Lafleur,Mutual Friends,Comedy|Romance,2013,6.8,31
Ginger Rogers,42nd Street,Comedy|Musical|Romance,1933,7.7,439
Bob Proctor,Rise of the Entrepreneur: The Search for a Better Way,Documentary,2014,8.2,460
Chris Eigeman,Metropolitan,Comedy|Drama|Romance,1990,7.5,865
Michael Nyqvist,As It Is in Heaven,Comedy|Drama|Music|Romance,2004,7.6,0
Jack E. Curenton,Roadside,Drama|Horror|Mystery|Thriller,2013,4.1,61
Jon Heder,Napoleon Dynamite,Comedy,2004,6.9,0
Devin Ratray,Blue Ruin,Crime|Drama|Thriller,2013,7.1,0
Micah Sloat,Paranormal Activity,Horror,2007,6.3,12000
Tony Alva,Dogtown and Z-Boys,Documentary|Sport,2001,7.7,0
Eric Idle,Monty Python and the Holy Grail,Adventure|Comedy|Fantasy,1975,8.3,14000
Emily Rios,Quinceañera,Drama,2006,7.1,426
Tony Doupe,Gory Gory Hallelujah,Comedy|Fantasy|Horror|Musical,2003,4.7,39
Sendhil Ramamurthy,Heroes            ,Drama|Fantasy|Sci-Fi|Thriller,,7.7,0
Greg Ayres,Tarnation,Biography|Documentary,2003,7.2,754
Bill Farmer,I Want Your Money,Documentary,2010,5.1,638
Kane Hodder,Love in the Time of Monsters,Comedy|Horror,2014,5.4,194
Catriona MacColl,The Beyond,Horror,1981,6.9,2000
Brendon Small,Home Movies            ,Animation|Comedy|Drama,,8.2,526
Treat Williams,What Happens in Vegas,Comedy|Romance,2008,6.1,0
Dov Tiefenbach,The Dark Hours,Horror|Thriller,2005,6.1,166
Saeed Jaffrey,My Beautiful Laundrette,Comedy|Drama|Romance,1985,6.9,0
R. Brandon Johnson,Fabled,Drama|Horror|Mystery|Thriller,2002,5.8,7
Katharine Isabelle,Show Me,Drama|Thriller,2004,6,12
Liv Ullmann,Cries & Whispers,Drama,1972,8.2,0
Lillian Gish,Intolerance: Love's Struggle Throughout the Ages,Drama|History|War,1916,8,691
Walter Koenig,Trekkies,Documentary,1997,7,672
Anita Page,The Broadway Melody,Musical|Romance,1929,6.3,167
Ted Raimi,The Evil Dead,Fantasy|Horror,1981,7.6,12000
America Olivo,Maniac,Horror|Thriller,2012,6.1,0
Amos Oz,Censored Voices,Documentary|History,2015,7.2,111
Mark Zupan,Murderball,Documentary|Sport,2005,7.8,0
Michael Dudikoff,American Ninja 2: The Confrontation,Action|Drama,1987,4.7,583
Carol Block,51 Birch Street,Documentary,2005,7.5,70
Billy Burke,Revolution            ,Action|Adventure|Drama|Sci-Fi,,6.7,17000
Tom E. Nicholson,Rotor DR1,Family|Sci-Fi,2015,3.4,240
Jamie Lee Curtis,Halloween,Horror|Thriller,1978,7.9,12000
Jack Warden,12 Angry Men,Crime|Drama,1957,8.9,40000
Isabella Rossellini,My Dog Tulip,Animation|Drama,2009,6.9,675
Claudette Colbert,It Happened One Night,Comedy|Romance,1934,8.2,0
Angeliki Papoulia,Dogtooth,Drama|Thriller,2009,7.3,13000
James Cagney,Tupac: Resurrection,Biography|Documentary|Music,2003,8,0
Kimberly J. Brown,Tumbleweeds,Comedy|Drama,1999,6.7,121
Viggo Mortensen,The Prophecy,Action|Fantasy|Horror|Mystery|Thriller,1995,6.6,0
Simon Abkarian,When the Cat's Away,Comedy|Romance,1996,6.9,166
Oliver Platt,Pieces of April,Comedy|Drama,2003,7.1,0
Kevin Howarth,The Big Swap,Drama,1998,5.6,29
Daniel London,Old Joy,Drama,2006,6.7,594
John Robinson,Wendy and Lucy,Drama,2008,7.1,0
Embeth Davidtz,3 Backyards,Drama,2010,5.2,92
Jean-Paul Belmondo,Pierrot le Fou,Crime|Drama|Romance,1965,7.7,2000
Vera Ngassa,Sisters in Law,Documentary,2005,7.5,50
,Ayurveda: Art of Being,Documentary,2001,7.6,379
Yaphet Kotto,Nothing But a Man,Drama|Romance,1964,8.1,363
Robert John Burke,"First Love, Last Rites",Drama|Romance,1997,5.5,26
Don Wallace,Fighting Tommy Riley,Drama|Sport,2004,6.6,30
Lalaine,Royal Kill,Action|Thriller,2009,3.2,53
Jim Sturgess,Across the Universe,Drama|Fantasy|Musical|Romance,2007,7.4,14000
Trish Basinger,The Looking Glass,Drama|Music,2015,6.6,175
Sylvester Stallone,Death Race 2000,Action|Comedy|Sci-Fi|Sport,1975,6.2,0
Tatyana Ali,Locker 13,Thriller,2014,4.8,261
Michael Des Barres,Midnight Cabaret,Horror,1990,4.5,4
Taran Killam,Anderson's Cross,Comedy|Drama|Romance,2010,7.2,7
Rumi Missabu,Bizarre,Drama|Musical|Romance,2015,4.3,114
Linnea Quigley,Graduation Day,Horror|Mystery,1981,4.5,249
Kevin Corrigan,Some Guy Who Kills People,Comedy|Crime|Drama|Horror|Mystery|Thriller,2011,6.4,0
Dreama Walker,Compliance,Biography|Crime|Drama|Thriller,2012,6.4,0
Matt Damon,Chasing Amy,Comedy|Drama|Romance,1997,7.3,0
Aunjanue Ellis,Lovely & Amazing,Comedy|Drama|Romance,2001,6.9,169
Hector Echavarria,Death Calls,Action|Adventure|Mystery|Romance|Thriller,2010,4.3,16
Parry Shen,Better Luck Tomorrow,Crime|Drama|Romance,2002,7.2,661
Nicole Ari Parker,The Incredibly True Adventure of Two Girls in Love,Comedy|Drama|Romance,1995,6.5,423
Lupe Ontiveros,Chuck & Buck,Comedy|Drama,2000,6.6,170
Purva Bedi,American Desi,Comedy|Drama|Romance,2001,6.7,133
Keri Maletto,Amidst the Devil's Wings,Action|Crime|Drama,2014,4.3,17
David Hewlett,Cube,Mystery|Sci-Fi|Thriller,1997,7.3,11000
Radha Mitchell,Love and Other Catastrophes,Comedy|Romance,1996,6.4,46
Charis Michelsen,I Married a Strange Person!,Animation|Comedy|Drama|Fantasy|Sci-Fi,1997,7,178
Amir Talai,November,Drama|Mystery|Thriller,2004,5.5,98
Jennifer Lawrence,Like Crazy,Drama|Romance,2011,6.7,12000
Marshal Hilton,Teeth and Blood,Horror,2015,4.3,85
Ally Sheedy,Sugar Town,Comedy|Music,1999,6.1,93
Samantha Futerman,The Motel,Comedy|Drama,2005,6.8,62
Nolan Gerard Funk,The Canyons,Drama|Thriller,2013,3.9,0
Shirley Henderson,Happy Valley            ,Crime|Drama,,8.5,10000
Judy Marte,On the Outs,Drama,2004,6.9,122
Michael Abbott Jr.,Shotgun Stories,Drama|Thriller,2007,7.3,773
Colin Salmon,Exam,Mystery|Thriller,2009,6.9,14000
James Urbaniak,The Sticky Fingers of Time,Sci-Fi,1997,6.3,67
Dustin Fitzsimons,Sunday School Musical,Drama|Musical,2008,2.5,777
Corbin Bernsen,Rust,Drama,2010,5.7,141
Eme Ikwuakor,Ink,Action|Drama|Fantasy|Sci-Fi,2009,7,11000
Florence Henderson,The Christmas Bunny,Drama|Family,2010,6.2,0
Victoria Jackson,Jesus People,Comedy|Short,2007,6.9,0
Stacy Keach,Butterfly,Crime|Drama,1982,4.5,76
Sam Adams,UnDivided,Documentary,2013,7.8,53
Noah Segan,The Frozen,Horror|Thriller,2012,4.4,519
Jennifer Jason Leigh,The Love Letter,Fantasy|Romance,1998,7.4,515
Joshua Ray Bell,Horse Camp,Family,2014,6.6,71
Esai Morales,Give Me Shelter,Documentary,2014,8,199
John Gilbert,The Big Parade,Drama|Romance|War,1925,8.3,226
Sid Haig,Little Big Top,Comedy,2006,6.5,72
Matthew Emerick,Along the Roadside,Comedy|Music|Romance,2013,7.1,231
Tom Hardy,Bronson,Action|Biography|Crime|Drama,2008,7.1,22000
Mark Fantasia,Western Religion,Adventure|Drama|Fantasy|Thriller|Western,2015,4,244
Brendan Doogie Milewski,Burn,Documentary,2012,7.5,801
Dan Futterman,Urbania,Drama,2000,7,72
Christina Hart,The Stewardesses,Comedy|Drama,1969,4,17
Kenneth Tobey,"The Beast from 20,000 Fathoms",Adventure|Horror|Sci-Fi,1953,6.7,465
James Mason,"20,000 Leagues Under the Sea",Adventure|Drama|Family|Fantasy|Sci-Fi,1954,7.2,0
Hugh Keays-Byrne,Mad Max,Action|Adventure|Sci-Fi|Thriller,1979,7,10000
Jon Favreau,Swingers,Comedy|Drama,1996,7.4,0
Clint Eastwood,A Fistful of Dollars,Action|Drama|Western,1964,8,0
Mae West,She Done Him Wrong,Comedy|Drama|History|Musical|Romance,1933,6.5,328
The Dalai Lama,Short Cut to Nirvana: Kumbh Mela,Documentary,2004,7.2,30
Michael Joiner,The Grace Card,Drama,2010,6.4,0
Omari Hardwick,Middle of Nowhere,Drama,2012,6.5,569
Devid Striesow,3,Comedy|Drama|Romance,2010,6.8,2000
William Joseph Elk III,The Business of Fancydancing,Drama|Music,2002,6.9,96
Matisyahu,Call + Response,Documentary|History|Music,2008,7.5,26
Channing Tatum,Side Effects,Crime|Drama|Thriller,2013,7.1,29000
R. Brandon Johnson,Malevolence,Crime|Horror|Mystery|Thriller,2003,5.1,198
Marri Savinar,Shooting the Warwicks,Comedy|Drama,2015,6.2,47
Melanie Papalia,Super Hybrid,Horror|Sci-Fi|Thriller,2010,3.9,0
Greta Gerwig,Baghead,Comedy|Drama|Horror|Romance,2008,6,443
Susan Chambers,Solitude,Comedy|Horror|Mystery|Thriller,2014,6.8,267
Marina Vlady,The Case of the Grinning Cat,Documentary,2004,7.4,44
Hanne Aagesen,Ordet,Drama|Fantasy,1955,8.1,863
Bryce Dallas Howard,Good Dick,Comedy|Drama|Romance,2008,6.5,0
William Katt,The Man from Earth,Drama|Romance|Sci-Fi,2007,8,46000
Darryl Hunt,The Trials of Darryl Hunt,Crime|Documentary,2006,7.7,246
Mia Farrow,An American Girl Holiday,Drama|Family,2004,7.2,90
John Newton,Yesterday Was a Lie,Drama|Music|Mystery|Romance|Sci-Fi,2008,5.4,83
Elaine Bromka,Theresa Is a Mother,Comedy|Drama|Music,2012,6.7,38
Paul Hickert,H.,Drama|Sci-Fi|Thriller,2014,6.3,142
Sally Kirkland,Archaeology of a Woman,Drama,2012,8.1,66
Bahare Seddiqi,Children of Heaven,Drama|Family,1997,8.5,0
Tom Cullen,Weekend,Drama|Romance,2011,7.7,0
S. Epatha Merkerson,She's Gotta Have It,Comedy|Romance,1986,6.5,406
Abigail Evans,Butterfly Girl,Documentary,2014,8.7,88
Iulia Ciochina,The World Is Mine,Drama,2015,6.5,34
Robin Lord Taylor,Another Earth,Drama|Romance|Sci-Fi,2011,7,21000
Topher Grace,The Calling,Thriller,2014,5.8,0
John Amos,Sweet Sweetback's Baadasssss Song,Crime|Drama|Thriller,1971,5.5,566
Charla Cochran,Perfect Cowboy,Drama,2014,7,65
Bebe Neuwirth,Tadpole,Comedy|Drama|Romance,2000,6.3,132
Glen Hansard,Once,Drama|Music|Romance,2007,7.9,26000
Marilyn Rising,The Woman Chaser,Comedy,1999,7.3,73
